timestamp,download_speed,upload_speed,latency,jitter,dns_lookup_time,traceroute_hops,packet_loss,packet_sent,packet_rec,rx_bandwidth,tx_bandwidth,protocol,timestamp
2025-06-21T12:47:35.320917,0.0,0.0,0,0,0,5,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T12:47:35.320917
2025-06-21T12:52:53.327883,0.0,0.0,0,0,0,5,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T12:52:53.327883
2025-06-21T12:58:11.332929,0.0,0.0,0,0,0,5,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T12:58:11.332929
2025-06-21T13:03:42.243075,0.0,0.0,29.10327911376953,3.363370895385742,22.034406661987305,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T13:03:42.243075
2025-06-21T13:09:36.549298,43.589059704561336,11.600098543905931,72.79157638549805,5.00178337097168,22.743701934814453,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T13:09:36.549298
2025-06-21T13:39:25.936294,41.79854421587507,10.444032197992664,145.48397064208984,38.704633712768555,52.50716209411621,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T13:39:25.936294
2025-06-21T13:45:19.168327,43.58065523863151,11.711949134448135,95.28899192810059,3.9224624633789062,21.813392639160156,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T13:45:19.168327
2025-06-21T13:51:12.254569,42.3467189685446,11.496845148352286,78.13811302185059,4.254341125488281,26.623249053955078,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T13:51:12.254569
2025-06-21T14:04:16.291657,22.19145764293399,9.163969549146211,207.52310752868652,79.01763916015625,140.0911808013916,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:04:16.291657
2025-06-21T14:04:31.486316,19.83784233381586,5.904906456214834,645.6496715545654,409.33728218078613,1.4865398406982422,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:04:31.486316
2025-06-21T14:05:53.714612,24.52031839992329,13.514414917398652,37.98174858093262,26.82805061340332,1.3995170593261719,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:05:53.714612
2025-06-21T14:06:53.684433,38.86500308877888,6.291943702178315,41.44906997680664,9.668588638305664,0.6167888641357422,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:06:53.684433
2025-06-21T14:07:53.372341,45.49333633381268,6.465581673080069,36.634206771850586,3.1592845916748047,0.48470497131347656,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:07:53.372341
2025-06-21T14:08:54.857893,46.49444657769039,7.140351417858624,119.70758438110352,9.299278259277344,0.3972053527832031,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:08:54.857893
2025-06-21T14:09:55.653369,42.62368587108128,7.368675368165125,191.9116973876953,3.6547183990478516,0.49042701721191406,0,0.0,10.0,10.0,5.5,2.3,tcp,2025-06-21T14:09:55.653369
